number_of_cases_alleged,number_of_accused,victim_count,cross_state_indicator,cross_border_indicator,financial_fraud_indicator,property_offence_indicator,organized_operation_indicator,repeat_offender_indicator,social_engineering_indicator,ipc_379,ipc_420,ipc_120b_or_34,evidence_completeness_score,charge_sheet_filed,custody_duration_days,statutory_cert_present,chain_of_custody_complete,fake_call_center_indicator,parallel_telephone_exchange_indicator,bulk_corporate_sim_indicator,forged_company_indicator,voip_calling_indicator,government_telecom_revenue_loss,vishing_indicator,night_call_ratio,call_burst_frequency,imei_sim_swap_ratio,avg_call_duration_sec,multiple_calling_numbers_indicator,it_act_66d,telegraph_act_sections,internet_banking_software_targeted,banking_password_compromised,unauthorized_transfer_amount_inr,amount_credited_to_accused_ratio,account_frozen_indicator,suspicious_credit_not_reported,bank_correction_request_absent,is_fund_transit_velocity_applicable,fund_transit_velocity_minutes,fan_in_count,fraudulent_website_count,payment_gateway_count,linked_beneficiary_account_count,card_credential_harvesting_indicator,it_act_66,it_act_66c,vehicle_assisted_theft,helmet_concealment_indicator,victim_walking_alone_indicator,victim_approached_from_behind,physical_force_used,stolen_physical_asset_count,stolen_asset_recovered,victim_identification_success,test_identification_parade_validity,reasonable_doubt_identity_gap,ipc_356,ipc_392,ipc_411,ipc_448,ipc_380,network_degree,network_betweenness,topological_kingpin_score,court_level_High Court,court_level_Supreme Court,court_level_Trial Court,case_type_Sec 439 CrPC (Regular Bail),case_type_Sec 482 CrPC (Quashing),case_type_Trial Judgment,case_type_Writ Petition (Detention),label_entity_role,label_high_risk_cyber_syndicate,label_bail_or_custody_relief,label_conviction_outcome
1,16,49,1,0,1,0,1,0,1,0,1,1,0.668,1,104,1,1,1,0,1,1,1,0,1,0.4556,93,7.3921,47.96,1,1,0,0,0,287937.02,0.0345,1,0,0,1,3.44,0,2,3,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0.136,0.0591,1,0,0,1,0,0,0,3,1,1,1
1,4,2,0,0,1,1,1,0,1,1,1,1,0.8716,0,154,1,1,0,0,0,0,0,0,0,0.1365,8,1.1872,57.69,0,0,0,0,0,97182.53,0.0566,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0.15,0.0683,0,0,1,0,0,1,0,5,0,1,1
1,12,83,1,0,1,0,1,0,1,0,1,1,0.7368,1,40,1,1,1,0,1,1,1,0,1,0.9119,72,7.1705,236.37,1,1,0,0,0,2363210.55,0.0573,0,0,0,1,13.59,0,2,1,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0.0888,0.0346,0,0,1,1,0,0,0,4,1,1,1
2,3,1,0,0,1,1,1,1,1,1,1,1,0.8998,1,46,0,0,0,0,0,0,0,0,0,0.1714,3,1.0,106.44,0,0,0,0,0,34682.06,0.1714,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0539,0.049,0,0,1,0,0,0,1,2,0,1,1
2,5,2,0,0,0,1,0,1,0,1,0,0,0.4479,1,64,1,1,0,0,0,0,0,0,0,0.1319,3,1.1137,51.27,0,0,0,0,0,6512.75,0.1099,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,1,1,0,0,1,0,3,0.0893,0.0644,0,0,1,0,0,1,0,2,0,1,0
2,17,68,1,0,1,0,1,0,0,0,1,1,0.8548,1,124,0,0,0,1,1,1,1,1,0,0.751,320,10.3446,81.68,1,1,1,0,0,1803671.46,0.0831,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.8403,0.6061,1,0,0,0,1,0,0,1,1,0,0
2,7,19,0,1,1,0,1,1,1,0,1,1,0.7811,1,172,1,1,1,0,1,1,1,0,1,0.7052,129,4.7339,157.59,1,1,0,0,0,2685714.83,0.0896,1,0,0,1,10.58,0,2,2,5,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,42,0.2753,0.0732,1,0,0,1,0,0,0,4,1,1,1
1,2,2,0,0,0,0,0,0,0,0,0,0,0.1172,1,11,0,0,0,0,0,0,0,0,0,0.1142,7,1.0972,60.56,0,0,0,0,0,0.0,0.197,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.09,0.0649,0,0,1,0,1,0,0,0,0,1,0
7,4,1,0,0,0,1,1,0,0,1,0,0,0.5357,1,80,1,0,0,0,0,0,0,0,0,0.1113,2,1.1836,67.55,0,0,0,0,0,6977.69,0.0367,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,4,0.0851,0.0528,0,0,1,0,1,0,0,2,0,1,0
1,16,59,1,0,1,0,1,0,0,0,1,1,0.8835,1,150,1,1,0,1,1,1,1,1,0,0.797,488,5.7847,61.3,1,1,1,0,0,2170910.61,0.1814,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.2134,0.1191,1,0,0,1,0,0,0,3,1,1,1
15,23,66,1,0,1,0,1,0,0,0,1,1,0.8715,1,98,1,1,0,0,0,0,0,0,0,0.1213,5,1.265,94.63,0,0,0,1,1,14811679.27,0.9415,1,1,1,1,19.02,22,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7089,1.0227,0,0,1,1,0,0,0,1,1,0,1
7,20,42,1,0,1,0,1,0,0,0,1,1,0.7765,1,15,1,0,0,0,0,0,0,0,0,0.0086,3,1.0,109.62,0,0,0,1,1,8703980.88,0.1968,1,1,1,1,8.95,20,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0.1287,0.0351,0,0,1,1,0,0,0,4,1,0,1
1,2,2,0,0,0,0,0,0,0,0,0,0,0.2059,0,34,0,0,0,0,0,0,0,0,0,0.0488,7,1.1565,74.15,0,0,0,0,0,0.0,0.0848,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0736,0.0457,0,0,1,0,1,0,0,0,0,1,0
2,15,68,1,0,1,0,1,0,0,0,1,1,0.7834,1,33,1,1,0,0,0,0,0,0,0,0.0538,6,1.0,99.43,0,0,0,1,1,5402462.6,0.5022,1,1,1,1,9.4,22,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0.0756,0.0304,1,0,0,0,1,0,0,3,1,0,1
2,3,1,0,0,0,0,0,0,0,0,0,0,0.1796,0,2,0,0,0,0,0,0,0,0,0,0.0059,7,1.0387,56.73,0,0,0,0,0,0.0,0.0167,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0115,0.0072,0,0,1,0,1,0,0,0,0,1,0
4,1,1,0,0,1,1,1,0,1,1,1,1,0.792,1,71,1,0,0,0,0,0,0,0,0,0.03,8,1.1373,45.51,0,0,0,0,0,140110.77,0.176,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,0.2038,0.0599,0,0,1,1,0,0,0,4,0,1,1
1,15,92,1,0,1,0,1,0,1,0,1,1,0.9014,1,51,1,1,1,0,1,1,1,0,1,0.5459,51,5.3243,193.12,1,1,0,0,0,992257.37,0.0065,1,0,0,1,10.47,0,5,4,10,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.1726,0.1073,1,0,0,1,0,0,0,3,1,1,1
7,2,2,0,0,0,1,0,0,0,1,0,1,0.5825,1,162,1,1,0,0,0,0,0,0,0,0.002,4,1.1115,102.21,0,0,0,0,0,3234.03,0.0627,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,1,1,0,1,1,1,0,0,3,0.0571,0.0412,0,0,1,1,0,0,0,0,0,0,0
15,3,1,0,0,0,1,0,0,0,1,0,0,0.631,0,63,0,0,0,0,0,0,0,0,0,0.0531,9,1.0,148.45,0,0,0,0,0,25051.73,0.086,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,1,0,0,1,0,0,3,0.047,0.0339,0,0,1,1,0,0,0,0,0,1,0
1,1,2,0,0,1,1,1,0,1,1,1,1,0.7299,1,174,1,1,0,0,0,0,0,0,0,0.0068,2,1.0248,151.0,0,0,0,0,0,134947.92,0.0056,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10,0.2335,0.0974,0,0,1,0,1,0,0,5,0,1,1
1,3,2,0,0,0,1,1,0,0,1,0,0,0.7706,1,164,0,0,0,0,0,0,0,0,0,0.1164,8,1.1863,168.75,0,0,0,0,0,38855.59,0.1277,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,1,0,0,1,0,0,4,0.0723,0.0449,0,0,1,0,1,0,0,2,0,1,0
2,2,1,0,0,1,1,1,1,1,1,1,1,0.9804,1,144,0,0,0,0,0,0,0,0,0,0.149,6,1.1457,176.25,0,1,0,0,0,141619.87,0.1916,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0.0268,0.0244,0,0,1,1,0,0,0,2,0,1,1
21,4,2,1,0,0,1,0,0,0,1,0,0,0.672,1,41,1,1,0,0,0,0,0,0,0,0.0342,9,1.0242,89.52,0,0,0,0,0,29319.71,0.1079,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,1,0,0,1,0,1,2,0.0878,0.08,0,0,1,1,0,0,0,2,0,1,0
2,3,2,0,0,0,1,0,0,0,1,0,1,0.7704,1,172,0,0,0,0,0,0,0,0,0,0.0,1,1.1453,55.77,0,0,0,0,0,21669.9,0.1175,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,1,1,1,1,0,1,4,0.0698,0.0434,0,0,1,0,0,0,1,2,0,1,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0.1306,0,21,1,0,0,0,0,0,0,0,0,0.0964,9,1.0676,34.7,0,0,0,0,0,0.0,0.0812,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0621,0.0895,1,0,0,0,1,0,0,0,0,1,0
1,3,2,0,0,0,1,1,0,0,1,0,1,0.8691,1,73,0,0,0,0,0,0,0,0,0,0.032,9,1.1039,126.45,0,0,0,0,0,13291.67,0.0131,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,1,1,1,0,0,3,0.0599,0.0432,0,0,1,0,0,0,1,2,0,1,0
21,5,75,1,0,1,0,1,0,0,0,1,1,0.8401,1,122,1,1,0,0,0,0,0,0,0,0.0945,5,1.0,44.93,0,0,0,1,1,583617.83,0.7463,1,1,1,1,31.66,8,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0.0916,0.0301,0,0,1,0,0,1,0,4,1,0,1
1,3,2,0,0,0,1,1,0,0,1,0,1,0.6184,1,169,0,0,0,0,0,0,0,0,0,0.0716,9,1.1538,158.54,0,0,0,0,0,5573.2,0.1925,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,1,1,0,1,0,1,0,0,3,0.0471,0.034,0,0,1,0,1,0,0,2,0,0,0
1,2,1,0,0,0,0,0,0,0,0,0,0,0.2019,0,1,0,0,0,0,0,0,0,0,0,0.0199,2,1.0,91.42,0,0,0,0,0,0.0,0.1336,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0478,0.0297,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0.1438,0,43,0,0,0,0,0,0,0,0,0,0.0153,3,1.0,76.48,0,0,0,0,0,0.0,0.039,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0124,0.0113,0,0,1,0,1,0,0,0,0,1,0
2,6,70,1,1,1,0,1,0,0,0,1,1,0.7552,1,133,1,0,0,1,1,1,1,1,0,0.8133,426,10.6212,56.51,1,1,1,0,0,128371.6,0.1561,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0.235,0.1069,1,0,0,0,1,0,0,3,1,0,1
1,7,26,1,0,1,0,1,0,0,0,1,1,0.6347,1,161,1,1,0,1,1,1,1,1,0,0.5233,478,12.6062,75.26,1,1,1,0,0,2243538.18,0.0936,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8191,1.1817,1,0,0,1,0,0,0,1,1,0,0
15,3,1,0,0,0,1,1,0,0,1,0,0,0.5159,0,63,1,1,0,0,0,0,0,0,0,0.0852,8,1.0296,126.34,0,0,0,0,0,19514.42,0.0062,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,2,0.0456,0.0415,0,0,1,1,0,0,0,2,0,0,0
15,2,2,0,0,0,0,0,0,0,0,0,0,0.1947,1,16,1,1,0,0,0,0,0,0,0,0.0528,9,1.2096,76.02,0,0,0,0,0,0.0,0.0654,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.0511,0.0368,1,0,0,1,0,0,0,0,0,1,0
4,5,2,0,0,0,0,0,0,0,0,0,0,0.1826,0,12,0,0,0,0,0,0,0,0,0,0.0681,4,1.189,35.44,0,0,0,0,0,0.0,0.0229,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.0367,0.0265,0,0,1,0,0,1,0,0,0,1,0
1,5,2,0,0,0,0,0,0,0,0,0,0,0.143,0,17,0,0,0,0,0,0,0,0,0,0.1112,7,1.2596,102.7,0,0,0,0,0,0.0,0.0843,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0866,0.0538,0,0,1,0,1,0,0,0,0,1,0
1,12,63,1,0,1,0,1,0,0,0,1,1,0.8195,1,195,1,1,0,1,1,1,1,1,0,0.5521,273,8.726,25.88,1,1,1,0,0,160923.35,0.0634,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.8642,0.7867,1,0,0,1,0,0,0,1,1,1,1
1,3,2,0,0,1,1,1,1,1,1,1,1,0.9077,1,25,0,0,0,0,0,0,0,0,0,0.1181,3,1.3021,139.27,0,1,0,0,0,91073.72,0.1188,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,22,0.1463,0.0466,0,0,1,0,1,0,0,4,0,1,1
4,3,2,0,0,0,0,0,0,0,0,0,0,0.3849,0,47,0,1,0,0,0,0,0,0,0,0.0112,8,1.0,136.79,0,0,0,0,0,0.0,0.0623,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0929,0.0577,0,0,1,0,0,0,1,0,0,1,0
1,4,1,0,0,1,1,0,1,1,1,1,0,0.99,1,163,0,0,0,0,0,0,0,0,0,0.1045,8,1.2095,163.9,0,0,0,0,0,29737.82,0.0947,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0.0215,0.0155,0,0,1,0,0,1,0,2,0,1,1
2,4,18,1,0,1,0,1,1,0,0,1,1,0.6943,1,278,1,1,0,1,1,1,1,1,0,0.7984,180,12.2322,40.26,1,1,1,0,0,349447.46,0.1836,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.7778,0.708,0,0,1,0,1,0,0,1,1,1,1
2,1,2,0,0,0,1,0,0,0,1,1,0,0.8126,1,56,1,1,0,0,0,0,0,0,0,0.1633,3,1.0,146.67,0,0,0,0,0,31098.72,0.1516,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,1,0,1,0,0,0,0,3,0.0331,0.0239,1,0,0,0,0,1,0,2,0,1,1
4,1,2,0,0,0,0,0,0,0,0,0,0,0.1218,0,16,0,0,0,0,0,0,0,0,0,0.001,6,1.155,152.55,0,0,0,0,0,0.0,0.0855,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.0652,0.0405,0,0,1,1,0,0,0,0,0,1,0
1,2,1,0,0,0,1,0,0,0,1,1,1,0.7667,1,26,0,0,0,0,0,0,0,0,0,0.0,9,1.0,113.12,0,0,0,0,0,6652.84,0.1841,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,3,0,0,0,1,1,0,0,1,0,2,0.0194,0.0176,0,0,1,0,1,0,0,2,0,1,0
2,2,2,0,0,1,1,1,0,1,1,1,1,0.614,1,66,1,1,0,0,0,0,0,0,0,0.0809,2,1.0605,130.63,0,0,0,0,0,149980.85,0.1934,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,36,0.2526,0.07,0,0,1,1,0,0,0,4,0,1,0
1,23,41,1,0,1,0,1,0,0,0,1,1,0.871,1,225,1,1,0,1,1,1,1,1,0,0.6092,132,6.6775,32.91,1,1,1,0,0,2300564.87,0.0477,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.1497,0.0835,0,1,0,1,0,0,0,3,1,1,1
7,11,13,0,1,1,0,1,0,0,0,1,1,0.4945,1,17,0,0,0,0,0,0,0,0,0,0.0138,1,1.0,82.7,0,0,0,1,1,9400062.07,0.5425,1,1,1,1,17.42,18,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.0561,0.0288,0,0,1,1,0,0,0,3,1,0,0
15,11,31,1,0,1,0,1,0,0,0,1,1,0.6687,1,221,1,1,0,1,1,1,1,1,0,0.6558,149,8.7335,52.95,1,1,1,0,0,2185739.49,0.1638,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0.1949,0.0525,1,0,0,0,1,0,0,4,1,1,1
1,1,2,0,0,1,1,1,0,1,1,1,1,0.8662,0,45,0,0,0,0,0,0,0,0,0,0.1195,6,1.0,107.13,0,1,0,0,0,132810.67,0.0139,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0944,0.0586,0,0,1,0,0,0,1,2,0,1,1
27,3,1,0,0,0,1,1,0,0,1,1,1,0.8564,1,143,0,0,0,0,0,0,0,0,0,0.1611,6,1.0,156.42,0,0,0,0,0,17644.57,0.0324,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,1,1,1,1,0,0,2,0.0738,0.0672,0,0,1,1,0,0,0,2,0,1,0
2,12,79,1,0,1,0,1,0,0,0,1,1,0.6204,1,105,1,1,0,0,0,0,0,0,0,0.0604,9,1.0662,118.57,0,0,0,1,1,10305923.41,0.6414,1,1,1,1,8.38,5,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0.0791,0.038,1,0,0,0,1,0,0,3,1,0,1
1,4,2,1,0,0,0,0,0,0,0,0,0,0.1577,1,32,0,0,0,0,0,0,0,0,0,0.0086,3,1.1856,66.85,0,0,0,0,0,0.0,0.052,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0.0495,0.0357,1,0,0,0,0,1,0,0,0,1,0
15,14,84,1,0,1,0,1,0,0,0,1,1,0.7529,1,30,1,1,0,0,0,0,0,0,0,0.0616,1,1.0791,97.9,0,0,0,1,1,12801949.53,0.4259,1,1,1,1,2.77,17,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0.064,0.0291,0,0,1,0,0,1,0,3,1,0,1
45,17,75,1,0,1,0,1,0,1,0,1,1,0.8609,1,38,0,0,1,0,1,1,1,0,1,0.5248,73,3.7032,73.54,1,1,0,0,0,523262.49,0.0563,1,0,0,1,20.34,0,3,4,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.6331,0.5763,0,0,1,0,0,1,0,1,1,0,0
45,5,1,1,0,0,0,0,0,0,0,0,0,0.3294,0,49,0,0,0,0,0,0,0,0,0,0.0811,6,1.1698,161.35,0,0,0,0,0,0.0,0.125,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0941,0.1358,0,0,1,0,0,0,1,0,0,1,0
1,5,29,1,0,1,0,1,1,1,0,1,1,0.4597,1,149,1,0,1,0,1,0,1,0,1,0.5714,56,7.2566,143.15,1,1,0,0,0,2297916.47,0.0687,0,0,0,1,5.97,0,4,4,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,0.283,0.0916,1,0,0,0,0,0,1,4,1,0,0
1,11,82,1,0,1,0,1,0,1,0,1,1,0.6702,1,45,1,0,1,0,1,1,1,0,1,0.606,41,4.9942,160.32,1,1,0,0,0,1446045.99,0.0571,1,0,0,1,3.03,0,2,3,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0.1721,0.0884,0,0,1,1,0,0,0,5,1,1,1
4,9,69,1,0,1,0,1,0,1,0,1,1,0.9352,1,164,1,1,1,0,1,1,1,0,1,0.3653,125,7.3661,132.17,1,1,0,0,0,771047.11,0.1485,1,0,0,1,1.68,0,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0.2015,0.0711,0,0,1,1,0,0,0,4,1,0,1
7,25,24,1,0,1,0,1,1,1,0,1,1,0.6437,1,50,1,0,1,0,1,1,1,0,1,0.5661,80,7.7523,101.07,1,1,0,0,0,2323207.38,0.0647,0,0,0,1,1.28,0,2,3,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.7682,1.1082,1,0,0,1,0,0,0,1,1,0,1
4,18,32,1,0,1,0,1,0,0,0,1,1,0.6142,1,17,1,0,0,0,0,0,0,0,0,0.0826,7,1.178,55.79,0,0,0,1,1,2767858.61,0.2504,1,1,1,1,19.45,18,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,0.1321,0.0353,1,0,0,1,0,0,0,4,1,0,1
7,6,53,1,0,1,0,1,1,1,0,1,1,0.9416,1,99,1,1,1,0,1,1,1,0,1,0.5429,125,6.4914,148.22,1,1,0,0,0,3121695.83,0.0888,0,0,0,1,1.51,0,5,2,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0.1375,0.0553,1,0,0,0,1,0,0,3,1,0,1
1,3,1,0,0,1,1,1,0,1,1,1,1,0.5586,1,31,0,0,0,0,0,0,0,0,0,0.0884,2,1.0175,45.9,0,0,0,0,0,89379.07,0.0945,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.1711,0.0714,0,0,1,0,0,1,0,5,0,1,0
2,1,1,1,0,1,1,1,0,1,1,1,0,0.486,1,120,0,0,0,0,0,0,0,0,0,0.0937,7,1.0,177.54,0,0,0,0,0,149304.77,0.0055,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,38,0.1307,0.0357,0,0,1,0,0,0,1,4,0,1,0
4,2,1,0,0,0,1,0,0,0,1,0,1,0.5077,1,21,1,0,0,0,0,0,0,0,0,0.0912,9,1.3017,43.08,0,0,0,0,0,22527.42,0.1461,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0407,0.0587,0,0,1,0,0,0,1,0,0,1,0
1,16,49,1,0,1,0,1,0,0,0,1,1,0.7687,1,162,1,1,0,1,1,1,1,1,0,0.7087,197,9.5564,85.37,1,1,1,0,0,77319.37,0.1591,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0.2418,0.0691,1,0,0,0,1,0,0,4,1,1,1
4,5,2,0,0,1,1,1,1,1,1,1,1,0.5828,1,86,0,1,0,0,0,0,0,0,0,0.1309,3,1.3935,53.17,0,0,0,0,0,134674.54,0.1033,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0.0857,0.039,0,0,1,0,0,0,1,5,0,1,0
21,5,1,0,0,0,1,0,1,0,1,0,1,0.7751,1,55,0,0,0,0,0,0,0,0,0,0.0704,2,1.1313,157.03,0,0,0,0,0,10712.32,0.1781,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,1,1,1,1,0,0,4,0.0988,0.0614,0,0,1,0,0,1,0,0,0,1,0
7,7,61,0,0,1,0,1,1,0,0,1,1,0.7753,1,249,1,1,0,1,1,1,1,1,0,0.5642,465,5.7875,88.4,1,1,1,0,0,2146800.03,0.0739,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.8735,0.7951,1,0,0,0,1,0,0,1,1,1,1
1,18,37,1,1,1,0,1,0,0,0,1,1,0.7,1,129,1,0,0,1,1,1,1,1,0,0.6444,126,8.7078,85.32,1,1,1,0,0,679663.21,0.1313,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0.1766,0.0908,0,0,1,0,1,0,0,3,1,0,1
2,24,38,1,0,1,0,1,0,0,0,1,1,0.9074,0,127,1,0,0,0,0,0,0,0,0,0.0095,9,1.1172,127.89,0,0,0,1,1,5780615.46,0.8865,1,1,1,1,21.69,22,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,0.2,0.0538,0,0,1,1,0,0,0,4,1,1,1
1,22,77,1,0,1,0,1,0,1,0,1,1,0.5889,1,79,0,1,1,0,0,0,1,0,1,0.7217,78,8.0062,239.09,1,1,0,0,0,4467316.82,0.0756,1,0,0,1,7.7,0,5,3,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0.2061,0.115,1,0,0,1,0,0,0,5,1,0,0
1,2,2,0,0,0,0,0,0,0,0,0,0,0.1946,0,18,0,0,0,0,0,0,0,0,0,0.0719,4,1.2633,130.48,0,0,0,0,0,0.0,0.1985,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0762,0.0473,0,0,1,0,0,0,1,0,0,1,0
21,2,1,0,0,0,0,0,0,0,0,0,0,0.4053,0,21,0,0,0,0,0,0,0,0,0,0.1318,8,1.1979,157.73,0,0,0,0,0,0.0,0.145,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0407,0.0294,1,0,0,1,0,0,0,0,0,1,0
15,16,24,1,0,1,0,1,0,0,0,1,1,0.7713,1,133,1,1,0,0,0,0,0,0,0,0.1382,7,1.1466,88.43,0,0,0,1,1,4428016.13,0.672,1,1,1,1,5.05,19,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.2404,0.1342,1,0,0,1,0,0,0,3,1,0,1
